p24.H2_trimHTF1830_1	WP_027901668.1	60.000	70	609	360	2.02e-20	82.8
p24.H2_trimHTF1830_1	WP_027901669.1	48.598	107	609	367	2.28e-20	82.8
p12.A11_trimHTF1245_1	WP_024649699.1	88.293	205	414	510	1.56e-124	361
p12.A11_trimHTF1245_1	WP_024693886.1	88.780	205	414	624	6.76e-124	363
p12.A11_trimHTF1245_1	WP_032656593.1	88.293	205	414	624	2.16e-123	362
p12.A11_trimHTF1245_1	WP_024658146.1	87.805	205	414	625	1.70e-121	357
p12.A11_trimHTF1245_1	WP_005768002.1	65.432	81	414	486	6.95e-28	105
p12.A11_trimHTF1245_1	WP_005896706.1	75.758	66	414	486	1.75e-27	103
p12.A11_trimHTF1245_1	WP_024639976.1	74.242	66	414	487	3.22e-27	103
p12.A11_trimHTF1245_1	WP_024674765.1	64.198	81	414	553	7.57e-27	102
p12.A11_trimHTF1245_1	WP_027901669.1	53.488	86	414	367	4.61e-21	83.6
p12.A11_trimHTF1245_1	WP_027901668.1	60.000	70	414	360	5.05e-21	83.6
p4.E6_trimHTF1245_1	WP_024649699.1	88.293	205	414	510	1.56e-124	361
p4.E6_trimHTF1245_1	WP_024693886.1	88.780	205	414	624	6.76e-124	363
p4.E6_trimHTF1245_1	WP_032656593.1	88.293	205	414	624	2.16e-123	362
p4.E6_trimHTF1245_1	WP_024658146.1	87.805	205	414	625	1.70e-121	357
p4.E6_trimHTF1245_1	WP_005768002.1	65.432	81	414	486	6.95e-28	105
p4.E6_trimHTF1245_1	WP_005896706.1	75.758	66	414	486	1.75e-27	103
p4.E6_trimHTF1245_1	WP_024639976.1	74.242	66	414	487	3.22e-27	103
p4.E6_trimHTF1245_1	WP_024674765.1	64.198	81	414	553	7.57e-27	102
p4.E6_trimHTF1245_1	WP_027901669.1	53.488	86	414	367	4.61e-21	83.6
p4.E6_trimHTF1245_1	WP_027901668.1	60.000	70	414	360	5.05e-21	83.6
p26.B7_trimHTF1803_1	WP_024658146.1	72.800	625	600	625	0.0	900
p26.B7_trimHTF1803_1	WP_032656593.1	72.347	622	600	624	0.0	880
p26.B7_trimHTF1803_1	WP_024693886.1	72.186	622	600	624	0.0	879
p26.B7_trimHTF1803_1	WP_024649699.1	66.972	436	600	510	0.0	561
p26.B7_trimHTF1803_1	WP_024649699.1	66.667	297	600	510	3.39e-136	397
p26.B7_trimHTF1803_1	WP_005768002.1	65.432	81	600	486	3.23e-27	105
p26.B7_trimHTF1803_1	WP_005896706.1	75.758	66	600	486	5.04e-27	104
p26.B7_trimHTF1803_1	WP_024639976.1	74.242	66	600	487	1.31e-26	103
p26.B7_trimHTF1803_1	WP_024674765.1	74.242	66	600	553	5.60e-26	101
p26.B7_trimHTF1803_1	WP_027901669.1	48.598	107	600	367	1.56e-20	83.2
p26.B7_trimHTF1803_1	WP_027901668.1	60.000	70	600	360	1.61e-20	83.2
p27.D6_trimHTF1245_1	WP_024649699.1	87.805	205	414	510	8.84e-124	359
p27.D6_trimHTF1245_1	WP_024693886.1	88.293	205	414	624	3.52e-123	361
p27.D6_trimHTF1245_1	WP_032656593.1	87.805	205	414	624	1.19e-122	360
p27.D6_trimHTF1245_1	WP_024658146.1	87.317	205	414	625	8.63e-121	355
p27.D6_trimHTF1245_1	WP_005768002.1	65.432	81	414	486	7.02e-28	105
p27.D6_trimHTF1245_1	WP_005896706.1	75.758	66	414	486	1.80e-27	103
p27.D6_trimHTF1245_1	WP_024639976.1	74.242	66	414	487	3.19e-27	103
p27.D6_trimHTF1245_1	WP_024674765.1	64.198	81	414	553	7.64e-27	102
p27.D6_trimHTF1245_1	WP_027901668.1	60.000	70	414	360	4.95e-21	83.6
p27.D6_trimHTF1245_1	WP_027901669.1	53.488	86	414	367	5.77e-21	83.6
p13.D10_trimHTF1383_1	WP_024649699.1	67.451	510	460	510	0.0	664
p13.D10_trimHTF1383_1	WP_024658146.1	77.202	386	460	625	0.0	583
p13.D10_trimHTF1383_1	WP_024658146.1	54.248	306	460	625	1.51e-98	299
p13.D10_trimHTF1383_1	WP_024693886.1	75.648	386	460	624	0.0	576
p13.D10_trimHTF1383_1	WP_024693886.1	53.795	303	460	624	3.15e-95	290
p13.D10_trimHTF1383_1	WP_032656593.1	76.533	375	460	624	0.0	571
p13.D10_trimHTF1383_1	WP_032656593.1	54.125	303	460	624	5.74e-96	292
p13.D10_trimHTF1383_1	WP_005768002.1	65.432	81	460	486	1.72e-27	104
p13.D10_trimHTF1383_1	WP_005896706.1	75.758	66	460	486	3.09e-27	103
p13.D10_trimHTF1383_1	WP_024639976.1	74.242	66	460	487	6.99e-27	102
p13.D10_trimHTF1383_1	WP_024674765.1	74.242	66	460	553	2.89e-26	101
p13.D10_trimHTF1383_1	WP_027901668.1	60.000	70	460	360	9.92e-21	83.2
p13.D10_trimHTF1383_1	WP_027901669.1	56.579	76	460	367	1.22e-20	82.8
p8.C7_trimHTF1245_1	WP_024649699.1	88.293	205	414	510	2.05e-124	360
p8.C7_trimHTF1245_1	WP_024693886.1	88.780	205	414	624	1.13e-123	362
p8.C7_trimHTF1245_1	WP_032656593.1	88.293	205	414	624	2.57e-123	362
p8.C7_trimHTF1245_1	WP_024658146.1	87.805	205	414	625	3.03e-121	356
p8.C7_trimHTF1245_1	WP_005768002.1	65.432	81	414	486	7.02e-28	105
p8.C7_trimHTF1245_1	WP_005896706.1	75.758	66	414	486	1.82e-27	103
p8.C7_trimHTF1245_1	WP_024639976.1	74.242	66	414	487	3.22e-27	103
p8.C7_trimHTF1245_1	WP_024674765.1	64.198	81	414	553	8.08e-27	102
p8.C7_trimHTF1245_1	WP_027901669.1	53.488	86	414	367	4.88e-21	83.6
p8.C7_trimHTF1245_1	WP_027901668.1	60.000	70	414	360	5.00e-21	83.6
p12.E2_trimHTF1803_1	WP_024658146.1	72.960	625	600	625	0.0	901
p12.E2_trimHTF1803_1	WP_032656593.1	72.508	622	600	624	0.0	881
p12.E2_trimHTF1803_1	WP_024693886.1	72.347	622	600	624	0.0	880
p12.E2_trimHTF1803_1	WP_024649699.1	67.202	436	600	510	0.0	562
p12.E2_trimHTF1803_1	WP_024649699.1	66.667	297	600	510	3.65e-136	397
p12.E2_trimHTF1803_1	WP_005768002.1	65.432	81	600	486	3.26e-27	105
p12.E2_trimHTF1803_1	WP_005896706.1	75.758	66	600	486	5.18e-27	104
p12.E2_trimHTF1803_1	WP_024639976.1	74.242	66	600	487	1.29e-26	103
p12.E2_trimHTF1803_1	WP_024674765.1	74.242	66	600	553	5.66e-26	101
p12.E2_trimHTF1803_1	WP_027901669.1	48.598	107	600	367	1.58e-20	83.2
p12.E2_trimHTF1803_1	WP_027901668.1	60.000	70	600	360	1.65e-20	83.2
p25.B2_trimHTF1803_1	WP_024658146.1	72.480	625	600	625	0.0	898
p25.B2_trimHTF1803_1	WP_032656593.1	72.508	622	600	624	0.0	885
p25.B2_trimHTF1803_1	WP_024693886.1	72.186	622	600	624	0.0	881
p25.B2_trimHTF1803_1	WP_024649699.1	66.743	436	600	510	0.0	560
p25.B2_trimHTF1803_1	WP_024649699.1	66.667	297	600	510	3.85e-136	397
p25.B2_trimHTF1803_1	WP_005768002.1	65.432	81	600	486	3.38e-27	104
p25.B2_trimHTF1803_1	WP_005896706.1	75.758	66	600	486	5.37e-27	104
p25.B2_trimHTF1803_1	WP_024639976.1	74.242	66	600	487	1.25e-26	103
p25.B2_trimHTF1803_1	WP_024674765.1	74.242	66	600	553	4.99e-26	101
p25.B2_trimHTF1803_1	WP_027901668.1	60.000	70	600	360	1.65e-20	83.2
p25.B2_trimHTF1803_1	WP_027901669.1	56.579	76	600	367	1.78e-20	83.2
p22.A8_trimHTF1245_1	WP_024649699.1	88.293	205	414	510	1.56e-124	361
p22.A8_trimHTF1245_1	WP_024693886.1	88.780	205	414	624	6.76e-124	363
p22.A8_trimHTF1245_1	WP_032656593.1	88.293	205	414	624	2.16e-123	362
p22.A8_trimHTF1245_1	WP_024658146.1	87.805	205	414	625	1.70e-121	357
p22.A8_trimHTF1245_1	WP_005768002.1	65.432	81	414	486	6.95e-28	105
p22.A8_trimHTF1245_1	WP_005896706.1	75.758	66	414	486	1.75e-27	103
p22.A8_trimHTF1245_1	WP_024639976.1	74.242	66	414	487	3.22e-27	103
p22.A8_trimHTF1245_1	WP_024674765.1	64.198	81	414	553	7.57e-27	102
p22.A8_trimHTF1245_1	WP_027901669.1	53.488	86	414	367	4.61e-21	83.6
p22.A8_trimHTF1245_1	WP_027901668.1	60.000	70	414	360	5.05e-21	83.6
p8.H7_trimHTF1830_1	WP_024658146.1	77.600	625	609	625	0.0	966
p8.H7_trimHTF1830_1	WP_024693886.1	77.849	623	609	624	0.0	949
p8.H7_trimHTF1830_1	WP_032656593.1	77.528	623	609	624	0.0	946
p8.H7_trimHTF1830_1	WP_024649699.1	66.821	431	609	510	0.0	563
p8.H7_trimHTF1830_1	WP_024649699.1	75.258	291	609	510	2.49e-157	452
p8.H7_trimHTF1830_1	WP_024649699.1	46.667	105	609	510	8.38e-20	82.0
p8.H7_trimHTF1830_1	WP_005768002.1	62.963	81	609	486	4.70e-26	101
p8.H7_trimHTF1830_1	WP_005896706.1	72.727	66	609	486	9.08e-26	100
p8.H7_trimHTF1830_1	WP_024639976.1	71.212	66	609	487	2.14e-25	99.4
p8.H7_trimHTF1830_1	WP_024674765.1	71.212	66	609	553	7.81e-25	98.2
p8.H7_trimHTF1830_1	WP_027901668.1	60.000	70	609	360	1.89e-20	82.8
p8.H7_trimHTF1830_1	WP_027901669.1	46.729	107	609	367	2.12e-19	79.7
p5.D5_trimHTF1803_1	WP_024658146.1	72.800	625	600	625	0.0	904
p5.D5_trimHTF1803_1	WP_032656593.1	72.186	622	600	624	0.0	881
p5.D5_trimHTF1803_1	WP_024693886.1	72.026	622	600	624	0.0	880
p5.D5_trimHTF1803_1	WP_024649699.1	68.706	425	600	510	0.0	561
p5.D5_trimHTF1803_1	WP_024649699.1	64.548	299	600	510	5.46e-131	384
p5.D5_trimHTF1803_1	WP_005768002.1	65.432	81	600	486	3.98e-27	104
p5.D5_trimHTF1803_1	WP_005896706.1	75.758	66	600	486	6.68e-27	103
p5.D5_trimHTF1803_1	WP_024639976.1	74.242	66	600	487	1.65e-26	102
p5.D5_trimHTF1803_1	WP_024674765.1	74.242	66	600	553	6.13e-26	101
p5.D5_trimHTF1803_1	WP_027901668.1	60.000	70	600	360	1.58e-20	83.2
p5.D5_trimHTF1803_1	WP_027901669.1	48.598	107	600	367	1.80e-20	83.2
p27.F2_trimHTF1383_1	WP_024649699.1	67.451	510	460	510	0.0	664
p27.F2_trimHTF1383_1	WP_024658146.1	76.943	386	460	625	0.0	583
p27.F2_trimHTF1383_1	WP_024658146.1	54.575	306	460	625	2.08e-99	301
p27.F2_trimHTF1383_1	WP_024693886.1	77.067	375	460	624	0.0	574
p27.F2_trimHTF1383_1	WP_024693886.1	53.795	303	460	624	3.32e-95	290
p27.F2_trimHTF1383_1	WP_032656593.1	76.267	375	460	624	0.0	569
p27.F2_trimHTF1383_1	WP_032656593.1	54.125	303	460	624	5.10e-96	293
p27.F2_trimHTF1383_1	WP_005768002.1	65.432	81	460	486	1.67e-27	104
p27.F2_trimHTF1383_1	WP_005896706.1	75.758	66	460	486	2.98e-27	103
p27.F2_trimHTF1383_1	WP_024639976.1	74.242	66	460	487	6.62e-27	102
p27.F2_trimHTF1383_1	WP_024674765.1	74.242	66	460	553	2.97e-26	101
p27.F2_trimHTF1383_1	WP_027901668.1	60.000	70	460	360	9.92e-21	83.2
p27.F2_trimHTF1383_1	WP_027901669.1	56.579	76	460	367	1.16e-20	82.8
p26.D6_trimHTF1803_1	WP_024658146.1	73.440	625	600	625	0.0	907
p26.D6_trimHTF1803_1	WP_032656593.1	72.990	622	600	624	0.0	886
p26.D6_trimHTF1803_1	WP_024693886.1	72.508	622	600	624	0.0	880
p26.D6_trimHTF1803_1	WP_024649699.1	68.000	425	600	510	0.0	560
p26.D6_trimHTF1803_1	WP_024649699.1	65.636	291	600	510	1.26e-132	389
p26.D6_trimHTF1803_1	WP_005768002.1	65.432	81	600	486	3.74e-27	104
p26.D6_trimHTF1803_1	WP_005896706.1	75.758	66	600	486	5.23e-27	104
p26.D6_trimHTF1803_1	WP_024639976.1	74.242	66	600	487	1.47e-26	102
p26.D6_trimHTF1803_1	WP_024674765.1	74.242	66	600	553	5.71e-26	101
p26.D6_trimHTF1803_1	WP_027901669.1	44.800	125	600	367	1.01e-20	84.0
p26.D6_trimHTF1803_1	WP_027901668.1	60.000	70	600	360	1.41e-20	83.2
p22.C1_trimHTF1383_1	WP_024649699.1	67.255	510	460	510	0.0	662
p22.C1_trimHTF1383_1	WP_024658146.1	76.684	386	460	625	0.0	581
p22.C1_trimHTF1383_1	WP_024658146.1	52.830	318	460	625	1.81e-99	301
p22.C1_trimHTF1383_1	WP_024693886.1	76.800	375	460	624	0.0	572
p22.C1_trimHTF1383_1	WP_024693886.1	53.795	303	460	624	3.65e-95	290
p22.C1_trimHTF1383_1	WP_032656593.1	76.000	375	460	624	0.0	568
p22.C1_trimHTF1383_1	WP_032656593.1	54.125	303	460	624	3.06e-96	293
p22.C1_trimHTF1383_1	WP_005768002.1	65.432	81	460	486	1.66e-27	104
p22.C1_trimHTF1383_1	WP_005896706.1	75.758	66	460	486	3.07e-27	103
p22.C1_trimHTF1383_1	WP_024639976.1	74.242	66	460	487	6.43e-27	102
p22.C1_trimHTF1383_1	WP_024674765.1	74.242	66	460	553	2.76e-26	101
p22.C1_trimHTF1383_1	WP_027901668.1	60.000	70	460	360	9.83e-21	83.2
p22.C1_trimHTF1383_1	WP_027901669.1	56.579	76	460	367	1.14e-20	82.8
p20.G9_trimHTF1245_1	WP_024649699.1	88.293	205	414	510	1.56e-124	361
p20.G9_trimHTF1245_1	WP_024693886.1	88.780	205	414	624	6.76e-124	363
p20.G9_trimHTF1245_1	WP_032656593.1	88.293	205	414	624	2.16e-123	362
p20.G9_trimHTF1245_1	WP_024658146.1	87.805	205	414	625	1.70e-121	357
p20.G9_trimHTF1245_1	WP_005768002.1	65.432	81	414	486	6.95e-28	105
p20.G9_trimHTF1245_1	WP_005896706.1	75.758	66	414	486	1.75e-27	103
p20.G9_trimHTF1245_1	WP_024639976.1	74.242	66	414	487	3.22e-27	103
p20.G9_trimHTF1245_1	WP_024674765.1	64.198	81	414	553	7.57e-27	102
p20.G9_trimHTF1245_1	WP_027901669.1	53.488	86	414	367	4.61e-21	83.6
p20.G9_trimHTF1245_1	WP_027901668.1	60.000	70	414	360	5.05e-21	83.6
p8.E4_trimHTF1383_1	WP_024649699.1	67.451	510	460	510	0.0	664
p8.E4_trimHTF1383_1	WP_024658146.1	77.202	386	460	625	0.0	584
p8.E4_trimHTF1383_1	WP_024658146.1	54.248	306	460	625	1.02e-98	300
p8.E4_trimHTF1383_1	WP_024693886.1	75.648	386	460	624	0.0	575
p8.E4_trimHTF1383_1	WP_024693886.1	53.795	303	460	624	4.20e-95	290
p8.E4_trimHTF1383_1	WP_032656593.1	76.533	375	460	624	0.0	571
p8.E4_trimHTF1383_1	WP_032656593.1	54.125	303	460	624	5.62e-96	292
p8.E4_trimHTF1383_1	WP_005768002.1	65.432	81	460	486	1.77e-27	104
p8.E4_trimHTF1383_1	WP_005896706.1	75.758	66	460	486	3.12e-27	103
p8.E4_trimHTF1383_1	WP_024639976.1	74.242	66	460	487	7.13e-27	102
p8.E4_trimHTF1383_1	WP_024674765.1	74.242	66	460	553	2.86e-26	101
p8.E4_trimHTF1383_1	WP_027901668.1	60.000	70	460	360	1.02e-20	83.2
p8.E4_trimHTF1383_1	WP_027901669.1	56.579	76	460	367	1.22e-20	82.8
p20.F10_trimHTF1245_1	WP_024649699.1	88.293	205	414	510	1.56e-124	361
p20.F10_trimHTF1245_1	WP_024693886.1	88.780	205	414	624	6.76e-124	363
p20.F10_trimHTF1245_1	WP_032656593.1	88.293	205	414	624	2.16e-123	362
p20.F10_trimHTF1245_1	WP_024658146.1	87.805	205	414	625	1.70e-121	357
p20.F10_trimHTF1245_1	WP_005768002.1	65.432	81	414	486	6.95e-28	105
p20.F10_trimHTF1245_1	WP_005896706.1	75.758	66	414	486	1.75e-27	103
p20.F10_trimHTF1245_1	WP_024639976.1	74.242	66	414	487	3.22e-27	103
p20.F10_trimHTF1245_1	WP_024674765.1	64.198	81	414	553	7.57e-27	102
p20.F10_trimHTF1245_1	WP_027901669.1	53.488	86	414	367	4.61e-21	83.6
p20.F10_trimHTF1245_1	WP_027901668.1	60.000	70	414	360	5.05e-21	83.6
p21.F1_trimHTF1803_1	WP_024658146.1	72.800	625	600	625	0.0	904
p21.F1_trimHTF1803_1	WP_032656593.1	72.186	622	600	624	0.0	881
p21.F1_trimHTF1803_1	WP_024693886.1	72.026	622	600	624	0.0	880
p21.F1_trimHTF1803_1	WP_024649699.1	68.706	425	600	510	0.0	561
p21.F1_trimHTF1803_1	WP_024649699.1	64.548	299	600	510	5.46e-131	384
p21.F1_trimHTF1803_1	WP_005768002.1	65.432	81	600	486	3.98e-27	104
p21.F1_trimHTF1803_1	WP_005896706.1	75.758	66	600	486	6.68e-27	103
p21.F1_trimHTF1803_1	WP_024639976.1	74.242	66	600	487	1.65e-26	102
p21.F1_trimHTF1803_1	WP_024674765.1	74.242	66	600	553	6.13e-26	101
p21.F1_trimHTF1803_1	WP_027901668.1	60.000	70	600	360	1.58e-20	83.2
p21.F1_trimHTF1803_1	WP_027901669.1	48.598	107	600	367	1.80e-20	83.2
p20.D4_trimHTF1803_1	WP_024658146.1	72.480	625	600	625	0.0	898
p20.D4_trimHTF1803_1	WP_032656593.1	72.508	622	600	624	0.0	885
p20.D4_trimHTF1803_1	WP_024693886.1	72.186	622	600	624	0.0	881
p20.D4_trimHTF1803_1	WP_024649699.1	66.743	436	600	510	0.0	560
p20.D4_trimHTF1803_1	WP_024649699.1	66.667	297	600	510	3.85e-136	397
p20.D4_trimHTF1803_1	WP_005768002.1	65.432	81	600	486	3.38e-27	104
p20.D4_trimHTF1803_1	WP_005896706.1	75.758	66	600	486	5.37e-27	104
p20.D4_trimHTF1803_1	WP_024639976.1	74.242	66	600	487	1.25e-26	103
p20.D4_trimHTF1803_1	WP_024674765.1	74.242	66	600	553	4.99e-26	101
p20.D4_trimHTF1803_1	WP_027901668.1	60.000	70	600	360	1.65e-20	83.2
p20.D4_trimHTF1803_1	WP_027901669.1	56.579	76	600	367	1.78e-20	83.2
p25.A12_trimHTF1383_1	WP_024649699.1	67.451	510	460	510	0.0	664
p25.A12_trimHTF1383_1	WP_024658146.1	77.202	386	460	625	0.0	584
p25.A12_trimHTF1383_1	WP_024658146.1	54.248	306	460	625	1.02e-98	300
p25.A12_trimHTF1383_1	WP_024693886.1	75.648	386	460	624	0.0	575
p25.A12_trimHTF1383_1	WP_024693886.1	53.795	303	460	624	4.20e-95	290
p25.A12_trimHTF1383_1	WP_032656593.1	76.533	375	460	624	0.0	571
p25.A12_trimHTF1383_1	WP_032656593.1	54.125	303	460	624	5.62e-96	292
p25.A12_trimHTF1383_1	WP_005768002.1	65.432	81	460	486	1.77e-27	104
p25.A12_trimHTF1383_1	WP_005896706.1	75.758	66	460	486	3.12e-27	103
p25.A12_trimHTF1383_1	WP_024639976.1	74.242	66	460	487	7.13e-27	102
p25.A12_trimHTF1383_1	WP_024674765.1	74.242	66	460	553	2.86e-26	101
p25.A12_trimHTF1383_1	WP_027901668.1	60.000	70	460	360	1.02e-20	83.2
p25.A12_trimHTF1383_1	WP_027901669.1	56.579	76	460	367	1.22e-20	82.8
p4.D2_trimHTF1383_1	WP_024649699.1	68.235	510	460	510	0.0	669
p4.D2_trimHTF1383_1	WP_024658146.1	77.461	386	460	625	0.0	588
p4.D2_trimHTF1383_1	WP_024658146.1	54.248	306	460	625	9.14e-99	300
p4.D2_trimHTF1383_1	WP_024693886.1	77.600	375	460	624	0.0	579
p4.D2_trimHTF1383_1	WP_024693886.1	53.795	303	460	624	2.41e-93	286
p4.D2_trimHTF1383_1	WP_032656593.1	77.333	375	460	624	0.0	577
p4.D2_trimHTF1383_1	WP_032656593.1	54.125	303	460	624	2.94e-94	288
p4.D2_trimHTF1383_1	WP_005768002.1	65.432	81	460	486	2.09e-27	104
p4.D2_trimHTF1383_1	WP_005896706.1	75.758	66	460	486	2.93e-27	103
p4.D2_trimHTF1383_1	WP_024639976.1	74.242	66	460	487	8.04e-27	102
p4.D2_trimHTF1383_1	WP_024674765.1	74.242	66	460	553	3.11e-26	101
p4.D2_trimHTF1383_1	WP_027901668.1	60.000	70	460	360	9.13e-21	83.2
p4.D2_trimHTF1383_1	WP_027901669.1	56.579	76	460	367	1.04e-20	83.2
p21.A8_trimHTF1245_1	WP_024649699.1	88.293	205	414	510	1.56e-124	361
p21.A8_trimHTF1245_1	WP_024693886.1	88.780	205	414	624	6.76e-124	363
p21.A8_trimHTF1245_1	WP_032656593.1	88.293	205	414	624	2.16e-123	362
p21.A8_trimHTF1245_1	WP_024658146.1	87.805	205	414	625	1.70e-121	357
p21.A8_trimHTF1245_1	WP_005768002.1	65.432	81	414	486	6.95e-28	105
p21.A8_trimHTF1245_1	WP_005896706.1	75.758	66	414	486	1.75e-27	103
p21.A8_trimHTF1245_1	WP_024639976.1	74.242	66	414	487	3.22e-27	103
p21.A8_trimHTF1245_1	WP_024674765.1	64.198	81	414	553	7.57e-27	102
p21.A8_trimHTF1245_1	WP_027901669.1	53.488	86	414	367	4.61e-21	83.6
p21.A8_trimHTF1245_1	WP_027901668.1	60.000	70	414	360	5.05e-21	83.6
p25.D2_trimHTF1803_1	WP_024658146.1	72.480	625	600	625	0.0	898
p25.D2_trimHTF1803_1	WP_032656593.1	72.508	622	600	624	0.0	885
p25.D2_trimHTF1803_1	WP_024693886.1	72.186	622	600	624	0.0	881
p25.D2_trimHTF1803_1	WP_024649699.1	66.743	436	600	510	0.0	560
p25.D2_trimHTF1803_1	WP_024649699.1	66.667	297	600	510	3.85e-136	397
p25.D2_trimHTF1803_1	WP_005768002.1	65.432	81	600	486	3.38e-27	104
p25.D2_trimHTF1803_1	WP_005896706.1	75.758	66	600	486	5.37e-27	104
p25.D2_trimHTF1803_1	WP_024639976.1	74.242	66	600	487	1.25e-26	103
p25.D2_trimHTF1803_1	WP_024674765.1	74.242	66	600	553	4.99e-26	101
p25.D2_trimHTF1803_1	WP_027901668.1	60.000	70	600	360	1.65e-20	83.2
p25.D2_trimHTF1803_1	WP_027901669.1	56.579	76	600	367	1.78e-20	83.2
p24.B5_trimHTF1383_1	WP_024649699.1	67.255	510	460	510	0.0	662
p24.B5_trimHTF1383_1	WP_024658146.1	76.684	386	460	625	0.0	581
p24.B5_trimHTF1383_1	WP_024658146.1	52.830	318	460	625	1.81e-99	301
p24.B5_trimHTF1383_1	WP_024693886.1	76.800	375	460	624	0.0	572
p24.B5_trimHTF1383_1	WP_024693886.1	53.795	303	460	624	3.65e-95	290
p24.B5_trimHTF1383_1	WP_032656593.1	76.000	375	460	624	0.0	568
p24.B5_trimHTF1383_1	WP_032656593.1	54.125	303	460	624	3.06e-96	293
p24.B5_trimHTF1383_1	WP_005768002.1	65.432	81	460	486	1.66e-27	104
p24.B5_trimHTF1383_1	WP_005896706.1	75.758	66	460	486	3.07e-27	103
p24.B5_trimHTF1383_1	WP_024639976.1	74.242	66	460	487	6.43e-27	102
p24.B5_trimHTF1383_1	WP_024674765.1	74.242	66	460	553	2.76e-26	101
p24.B5_trimHTF1383_1	WP_027901668.1	60.000	70	460	360	9.83e-21	83.2
p24.B5_trimHTF1383_1	WP_027901669.1	56.579	76	460	367	1.14e-20	82.8
