# strain1	strain2	divergence	clonal fraction	SNP rate in clonal	SNP rate in recombined	SNPs in clonal	SNPs in recombined
p23_B2	p23_A3	0.018699380353457248	0.060233720760325536	0.0025023719127453352	0.01973747034856931	649.4532345374431	79922.24676546255
p25_D2	p6_B9	0.020221522768906992	0.07693983745839915	0.004023393730386309	0.021571007305667043	1333.8289379672733	85793.97106203272
p25_D2	p4_E6	0.021322755681060117	0.06081347018147202	0.0036758774104674705	0.022464031243589897	963.2014807358747	90906.69851926413
p25_D2	p22_B5	0.021322523647155322	0.060883311220826374	0.0036793096605638037	0.022464958853834975	965.2080623954147	90903.69193760457
p25_D2	ref	0.00011323254553955423	0.9494548595026394	5.0684260564999235e-05	0.0014999999999999998	207.34987249701192	280.6501275029881
p25_D2	p8_B3	0.00011323254553955423	0.9494548595026394	5.0684260564999235e-05	0.0014999999999999998	207.34987249701192	280.6501275029881
p25_D2	p7_G11	0.021324147884488883	0.06001756803636696	0.004030992495864623	0.022427152573706585	1042.4295626350477	90834.37043736495
p25_D2	p24_H2	0.024183733727172214	0.02446131998957219	0.0034267423692517997	0.024704477019946824	361.17499819542167	103842.82500180458
p25_D2	p5_D5	0.02030551904244248	0.07394784223657479	0.004020903490376547	0.02160593591653408	1281.1662557110915	86211.43374428891
p25_D2	p22_C1	0.021614422299386385	0.06287271656653613	0.004226052234166104	0.022779284541027442	1144.862742332604	91980.33725766739
p25_D2	p3_F8	0.020410862435219033	0.049428637009870866	0.0032269932034373152	0.021303787969965557	687.2789171559376	87256.52108284406
p25_D2	p22_A8	0.021322987714964912	0.060888002879176756	0.0036795261999987756	0.022465532925461187	965.3392512123504	90905.56074878764
p25_D2	p5_C1	0.013808801742110558	0.20525966336900225	0.0006977440018145196	0.017195039119896713	617.1007299503974	58882.2992700496
p25_D2	p26_B7	0.0211204221160796	0.04082001819644634	0.002349199318052767	0.02191833532487187	413.18961367137894	90586.61038632861
p25_D2	p25_C2	0.00011323254553955423	0.9494548595026394	5.0684260564999235e-05	0.0014999999999999998	207.34987249701192	280.6501275029881
p25_D2	p4_A6	0.000144557122686767	0.9358739851174491	6.686177788923285e-05	0.0014999999999999998	269.6197066055287	353.38029339447127
p25_D2	p21_A8	0.013578392074649948	0.22546902133060057	0.0006860452614635777	0.017330962852301735	666.4936020624401	57838.60639793757
p25_D2	p25_B2	0.00030234017794680156	0.847616453087398	0.00010921364994969301	0.0014999999999999998	398.87115969814795	904.128840301852
p25_D2	p13_C1	0.021322755681060117	0.060865283565131933	0.003680021467993083	0.022464799236268457	965.1089385947814	90904.79106140522
p25_D2	p23_B8	0.020184397344139925	0.047959280652649976	0.0031377459649038226	0.021042338812588605	648.4056287406906	86318.8943712593
p25_D2	p26_D6	0.020321761415778072	0.07683753798465083	0.004082367183046805	0.02167275911044884	1351.5802626097518	86208.21973739025
p25_D2	p8_B9	0.020307375313680834	0.048239075169857495	0.0029791276114225925	0.02118568486219263	619.2192025633881	86881.3807974366
p25_D2	p4_D2	0.02136869839420936	0.06481981125073571	0.004253221991726292	0.02255388872676591	1187.9061996691173	90880.99380033089
p25_D2	p27_D6	0.024862200864790362	0.03355001843483571	0.004846473129141843	0.02555623606223768	700.607703667447	106422.29229633254
p25_D2	p3_G9	0.014887063297689058	0.17092896567112004	0.0007793470076961853	0.01779559087198197	573.9880792806175	63571.21192071938
p25_D2	p12_E2	0.0215144156864201	0.037666823002548894	0.0030991233669776757	0.02223441202176489	502.9840250618272	92195.01597493817
p25_D2	p13_D10	0.02151000704222901	0.05285356252798945	0.00372081885985494	0.022502471143489418	847.3622838219906	91834.03771617802
p25_D2	p1_G2	0.02153947534813787	0.059605370075935006	0.004133960719310292	0.022642253223123725	1061.715286856908	91745.78471314309
p25_D2	p8_C7	0.02008787123974555	0.07199359121395879	0.004008155694398074	0.021334560550288928	1243.3538885116457	85308.24611148833
p25_D2	p3_A3	0.00016195966554632962	0.9384879440017464	8.896821449361588e-05	0.0014999999999999998	359.7658270679401	338.0341729320599
p25_D2	p5_C3	0.021322755681060117	0.060865283565131933	0.003680021467993083	0.022464799236268457	965.1089385947814	90904.79106140522
p25_D2	p20_G9	0.013578624108554743	0.22561280758678673	0.0006905100316922311	0.017333052355114873	671.2589333236479	57834.84106667636
p25_D2	p4_E5	0.021372642970590862	0.060649231547934425	0.0036857869399596916	0.022513226005432277	963.1897791801726	91121.71022081983
p25_D2	p21_F1	0.020307375313680834	0.048239075169857495	0.0029791276114225925	0.02118568486219263	619.2192025633881	86881.3807974366
p25_D2	p8_E4	0.02151371958470572	0.05389224219335374	0.003972364179790341	0.022512539616003684	922.4262341567212	91774.37376584327
p25_D2	p22_D1	0.013902543439647402	0.2030899791430499	0.0007518643593012074	0.017253987281756502	657.9370291402347	59245.462970859764
p25_D2	p12_A11	0.013578160040745154	0.22548616802812857	0.0006864015081958539	0.01733092798330299	666.890408593932	57837.20959140607
p25_D2	p12_G7	0.014563608034405987	0.18582739220574632	0.0007712487927317522	0.01770928527389002	617.5335616859155	62126.06643831409
p25_D2	p25_A12	0.02162741619805486	0.05337061803171781	0.004027304462639265	0.022619284593681045	926.1323007516188	92260.3676992484
p25_D2	p26_E7	0.020183701242425543	0.0480175052052537	0.0031398977376658524	0.021042593979688627	649.6380171305062	86314.6619828695
p25_D2	p22_D4	0.02052989582837844	0.07522332748142402	0.004155862083616627	0.021860887758360387	1347.00746669462	87108.59253330536
p25_D2	p25_C11	0.014429260403530163	0.18830673911745544	0.0009728263966583092	0.017549823325526518	789.3280658181176	61379.17193418188
p25_D2	p21_E3	0.021322755681060117	0.06088568998565348	0.003679420143576336	0.02246524640454401	965.274758512518	90904.62524148749
p25_D2	p24_B5	0.021446197718410612	0.05549412769566425	0.003769771958540737	0.022484112498267407	901.4018495551811	91503.29815044483
p25_D2	p21_F9	0.01357908817636433	0.22545879609161534	0.0006859419581843221	0.017331672100442157	666.3630212512509	57841.73697874875
p25_D2	p20_F10	0.01357792800684036	0.22550409422596876	0.0006860984249919308	0.017331101820760753	666.6489351081007	57836.4510648919
p25_D2	p23_A3	0.020276282770438418	0.0474542092574405	0.0031486120131153485	0.021129664484031994	643.7988924271266	86723.10110757287
p6_B9	p4_E6	0.023502946250506123	0.024409269770382783	0.004138422129882734	0.02398854196912035	435.25714701301786	100838.84285298699
p6_B9	p22_B5	0.023502714216601328	0.024440454145388545	0.004142267333659805	0.023988842260247657	436.2181500273604	100836.88184997265
p6_B9	ref	0.02011339496927291	0.07878457623525191	0.004003494739283915	0.02149044822845959	1359.0542769276892	85302.74572307231
p6_B9	p8_B3	0.02011339496927291	0.07878457623525191	0.004003494739283915	0.02149044822845959	1359.0542769276892	85302.74572307231
p6_B9	p7_G11	0.023486239809360945	0.023520928500504006	0.004077422485226516	0.023954578934264652	413.234441699973	100787.76555830003
p6_B9	p24_H2	0.025240184095700065	0.03276665065146084	0.005359974092238287	0.025915601828238502	756.7476438069025	108006.2523561931
p6_B9	p5_D5	0.013710883434287419	0.17364558223550122	0.0008303131065659164	0.016415666852701235	621.2436579427285	58449.55634205728
p6_B9	p22_C1	0.023603880999091588	0.024671974739008267	0.0038724773302351075	0.024103197924749045	411.6699169697005	101293.53008303032
p6_B9	p3_F8	0.009769555527453672	0.4074526129072435	0.00034675040820882763	0.016252448331001933	608.7660497274543	41495.23395027255
p6_B9	p22_A8	0.023503178284410918	0.024443555885700678	0.004142577235738846	0.023989373393195484	436.30615014215886	100838.79384985786
p6_B9	p5_C1	0.020330578704160253	0.06912569901421813	0.003885216929322848	0.02155279102132327	1157.2072464209984	86447.19275357899
p6_B9	p26_B7	0.023488560148408884	0.026802354221259032	0.0037715686591835843	0.024030644090811584	435.56331733364544	100768.03668266637
p6_B9	p25_C2	0.02011339496927291	0.07878457623525191	0.004003494739283915	0.02149044822845959	1359.0542769276892	85302.74572307231
p6_B9	p4_A6	0.02014355937689615	0.07871648425837864	0.00403690551178654	0.021519049753385307	1369.2117243164664	85422.58827568353
p6_B9	p21_A8	0.020556115659620185	0.044394847849421916	0.0028102622750646087	0.021382121100066053	537.5709125712358	88041.12908742878
p6_B9	p25_B2	0.02029600565234592	0.07734567932984648	0.004077559673887675	0.02165492904454119	1358.9163371170334	86089.88366288297
p6_B9	p13_C1	0.023502946250506123	0.02444005468756504	0.004146129856000163	0.023988975265966443	436.6177722519948	100837.48222774801
p6_B9	p23_B8	0.01378838275848867	0.157936945617609	0.0007696472464741605	0.016230423156750384	523.7593523086055	58888.5406476914
p6_B9	p26_D6	0.00010464729106217	0.9493691260726316	4.463725276117425e-05	0.0014999999999999998	182.595007090753	268.40499290924697
p6_B9	p8_B9	0.013848015472020771	0.17054393283731104	0.0008094705969458255	0.016527035522736693	594.8311288452699	59066.96887115472
p6_B9	p4_D2	0.023477422520978765	0.02647338357263965	0.004275388085276128	0.024000585780708635	487.68717052524573	100676.01282947476
p6_B9	p27_D6	0.025766436991773237	0.028926104964218238	0.005218928306766021	0.026379523030806595	650.4705291680675	110376.22947083194
p6_B9	p3_G9	0.020595793457339986	0.04095629299802232	0.0030017698917744417	0.021348760404167024	529.7297629920314	88220.07023700798
p6_B9	p12_E2	0.023479974893931502	0.02826902355885593	0.003938620533142274	0.02404795509962353	479.7459139738474	100688.65408602614
p6_B9	p13_D10	0.02344377760478361	0.026083197096088744	0.0037758222241815118	0.023970246092320655	424.35438820881325	100589.04561179118
p6_B9	p1_G2	0.02355515387908481	0.02396637801872651	0.004081098260300992	0.024032873799926104	421.44003810715884	101071.05996189284
p6_B9	p8_C7	0.01413898598863266	0.15795086922919147	0.0010739732930370271	0.016590960627227785	730.9233533392273	60195.676646660766
p6_B9	p3_A3	0.020159801750231743	0.0785816161009335	0.004020934745500899	0.021535433873969282	1361.4582169575156	85500.14178304249
p6_B9	p5_C3	0.023502946250506123	0.02444005468756504	0.004146129856000163	0.023988975265966443	436.6177722519948	100837.48222774801
p6_B9	p20_G9	0.020556347693524976	0.04437902937751587	0.0028096927114808455	0.021382082990218574	537.2704567851674	88042.42954321484
p6_B9	p4_E5	0.023553529641751253	0.024116622603086987	0.004136024465769213	0.024034493028637312	429.7896198896287	101062.31038011039
p6_B9	p21_F1	0.013848015472020771	0.17054393283731104	0.0008094705969458255	0.016527035522736693	594.8311288452699	59066.96887115472
p6_B9	p8_E4	0.023472549808978088	0.02690759457755896	0.00400754876763583	0.024010902740451524	464.63297398207226	100674.36702601794
p6_B9	p22_D1	0.020422232096553947	0.0688559299336724	0.00393903474684038	0.021642144556544816	1168.658160224097	86830.74183977592
p6_B9	p12_A11	0.02055588362571539	0.04439397457341142	0.0028102353915207467	0.02138186251225532	537.5551957837786	88040.14480421622
p6_B9	p12_G7	0.02073130125773978	0.06614597015058572	0.004180212547696537	0.02190645965615832	1191.4013590198147	88146.9986409802
p6_B9	p25_A12	0.023586942524041612	0.026458482675269856	0.004006968571608331	0.024119145673062118	456.811687803758	101174.88831219626
p6_B9	p26_E7	0.013787686656774288	0.15797910855711797	0.0007700001898922861	0.016230304233973116	524.1394241319525	58885.160575868045
p6_B9	p22_D4	0.0003236872971878651	0.8456946720479266	0.0001470210833379542	0.0014999999999999998	535.7344190201219	858.0655809798783
p6_B9	p25_C11	0.02074058261393155	0.04219507075543834	0.0030923007220658417	0.02151890143493526	562.2115680483724	88808.28843195163
p6_B9	p21_E3	0.023502946250506123	0.02444200624926851	0.004142422479079397	0.023989107846774445	436.2621915411693	100837.83780845883
p6_B9	p24_B5	0.02345491523221373	0.023443305630230813	0.0036078328249574544	0.023931261761129356	364.4362684291922	100697.6637315708
p6_B9	p21_F9	0.020556811761334566	0.044395510553818754	0.002810218419473615	0.021382864612876563	537.5705479683924	88044.12945203162
p6_B9	p20_F10	0.020555651591810595	0.044392586053308036	0.002810175695666852	0.021381595435839663	537.5269640019382	88039.17303599804
p6_B9	p23_A3	0.014212076668642822	0.15739450237669952	0.0008825763887024198	0.016700887725515798	598.5469189990216	60634.55308100098
p4_E6	p22_B5	2.3203390479416853e-07	1.0	2.3203390479416853e-07	nan	1.0	nan
p4_E6	ref	0.02121555601704521	0.06250936472600829	0.0036903483311186013	0.02238268187740076	993.9597138246112	90413.9402861754
p4_E6	p8_B3	0.02121555601704521	0.06250936472600829	0.0036903483311186013	0.02238268187740076	993.9597138246112	90413.9402861754
p4_E6	p7_G11	0.016807143859860804	0.06899788441771204	0.0017276201023101643	0.01792577527459992	513.6181469515288	71909.28185304848
p4_E6	p24_H2	0.026741443459718333	0.029295727794860043	0.005862656464918321	0.02737361111817468	740.0397951233704	114492.06020487663
p4_E6	p5_D5	0.023428927434876783	0.02954905636452512	0.004322276949996585	0.024011356475970122	550.3165114456314	100402.98348855437
p4_E6	p22_C1	0.01620756824987267	0.10847400286462147	0.0014448550663145251	0.01800371095062593	675.3148312610688	69159.58516873894
p4_E6	p3_F8	0.02350828303031639	0.025714524075743518	0.004168174741338756	0.02401982878802488	461.82851501535924	100835.27148498464
p4_E6	p22_A8	6.961017143825055e-07	1.0	6.961017143825055e-07	nan	3.0	nan
p4_E6	p5_C1	0.02149933348260848	0.03804542192928783	0.0026276475019321207	0.022246572746971716	430.75055456697436	92209.14944543304
p4_E6	p26_B7	0.015773200780097987	0.09421999365365062	0.0010134165888746414	0.01730830359312808	411.4219097810099	67551.27809021898
p4_E6	p25_C2	0.02121555601704521	0.06250936472600829	0.0036903483311186013	0.02238268187740076	993.9597138246112	90413.9402861754
p4_E6	p4_A6	0.021246184492478042	0.06239869495926987	0.0036971793667866064	0.02241269469363846	994.0365730008	90545.86342699917
p4_E6	p21_A8	0.021288182629245787	0.04793264783875358	0.003252138484979779	0.022195413120404753	671.6712932673573	91051.52870673264
p4_E6	p25_B2	0.021396774496689457	0.06046384563956641	0.0037683634358934817	0.02252988679714947	981.7589816939877	91207.141018306
p4_E6	p13_C1	4.6406780958833706e-07	1.0	4.6406780958833706e-07	nan	2.0	nan
p4_E6	p23_B8	0.023392730145728895	0.03041800751034098	0.004588333662081459	0.02398228518483441	601.3704596270994	100191.6295403729
p4_E6	p26_D6	0.02360063252442447	0.023911128469212124	0.0041480972092079035	0.02407827510117436	427.37128070064193	101267.72871929937
p4_E6	p8_B9	0.023449578452403464	0.025631882536810577	0.004046179743140512	0.02396066387626943	446.8708353600112	100595.42916464
p4_E6	p4_D2	0.015399858227284171	0.10779329900207324	0.0008683792427531635	0.017155940623794056	403.3272205311077	65953.27277946888
p4_E6	p27_D6	0.027314799238464724	0.029710764739617927	0.006358920078942192	0.027957290818064667	814.0545971234601	116883.34540287654
p4_E6	p3_G9	0.021330644833823117	0.044532718201404496	0.0029222038743450677	0.022187906773177234	560.7200075506604	91345.77999244936
p4_E6	p12_E2	0.015887129427351925	0.09750524709859029	0.0010494201055048164	0.017490045989620364	440.8935077060838	68013.00649229392
p4_E6	p13_D10	0.015708927388470004	0.09887212387282386	0.0012210374455424936	0.017297894024610513	520.1866257238531	67163.91337427615
p4_E6	p1_G2	0.015478749754914188	0.10871735216887926	0.0009112411092147159	0.01725535103580035	426.86299444051775	66266.73700555948
p4_E6	p8_C7	0.02328344217657084	0.030196380323139416	0.004066051053382768	0.02388348246419683	529.0345675027522	99801.66543249725
p4_E6	p3_A3	0.02126057059457528	0.06258433440831299	0.0037221118805165513	0.02243003672686002	1003.7172708050222	90597.98272919498
p4_E6	p5_C3	4.6406780958833706e-07	1.0	4.6406780958833706e-07	nan	2.0	nan
p4_E6	p20_G9	0.021288414663150578	0.04793326235128827	0.003252143602833294	0.022195668857458963	671.6809613324544	91052.51903866755
p4_E6	p4_E5	5.38318659122471e-05	0.9783524073094796	2.7966533652596142e-05	0.0014999999999999998	117.89361765401517	114.10638234598483
p4_E6	p21_F1	0.023449578452403464	0.025631882536810577	0.004046179743140512	0.02396066387626943	446.8708353600112	100595.42916464
p4_E6	p8_E4	0.016216849606064437	0.07903293933896532	0.001239962774650599	0.017501876487214085	422.253363375818	69452.04663662419
p4_E6	p22_D1	0.021592611112335736	0.03823746456758266	0.002686492628095808	0.022345157393437485	442.62004378167285	92599.27995621834
p4_E6	p12_A11	0.02128795059534099	0.047931613256654244	0.0032521049650722183	0.022195150455567123	671.6498730699243	91050.55012693009
p4_E6	p12_G7	0.021523000940897485	0.04235533059005193	0.002810410615271993	0.022351407491942477	512.901759687829	92228.59824031217
p4_E6	p25_A12	0.016334722829699874	0.07969334928596564	0.0013579204097604906	0.017631363457938174	466.2863813101675	69915.71361868986
p4_E6	p26_E7	0.02339203404401451	0.030420920065944313	0.004588783048963125	0.023981611248742353	601.4869460501358	100188.51305394986
p4_E6	p22_D4	0.02380203795378581	0.024104243667680478	0.0042103141395022125	0.024286820764080123	437.2847637788168	102124.61523622117
p4_E6	p25_C11	0.021666629927965073	0.040336721431589874	0.003423887950704985	0.02243390150995008	595.0815363138546	92764.11846368616
p4_E6	p21_E3	4.6406780958833706e-07	1.0	4.6406780958833706e-07	nan	2.0	nan
p4_E6	p24_B5	0.015568778909974325	0.1088045517633899	0.0011193377494724615	0.0173339924389806	524.7646246142372	66562.23537538575
p4_E6	p21_F9	0.021288878730960168	0.047855602981550685	0.0032502501897425902	0.022194706434687395	670.2023110929392	91055.99768890705
p4_E6	p20_F10	0.021287718561436197	0.04793031080065453	0.003252050568013203	0.022194883512509495	671.6203879878532	91049.57961201215
p4_E6	p23_A3	0.02342475082459049	0.02799837784815746	0.0038797223685468536	0.02398837160921492	468.0474193370704	100467.15258066292
p22_B5	ref	0.021215323983140418	0.06257759417640026	0.003693116779988831	0.02238360999858763	995.7910973433561	90411.10890265665
p22_B5	p8_B3	0.021215323983140418	0.06257759417640026	0.003693116779988831	0.02238360999858763	995.7910973433561	90411.10890265665
p22_B5	p7_G11	0.01680691182595601	0.06899560091555273	0.001727567746313636	0.017925490142362374	513.5855838087742	71908.31441619124
p22_B5	p24_H2	0.02674121142581354	0.029338307665843576	0.005867699315917507	0.027374163217619176	741.7528872673302	114489.34711273266
p22_B5	p5_D5	0.02342869540097199	0.029589286138344405	0.0043256236510493765	0.02401183150941294	551.4924291523188	100400.8075708477
p22_B5	p22_C1	0.01620733621596788	0.10847396999313484	0.0014448734939406299	0.018003447776694173	675.3232395534698	69158.57676044652
p22_B5	p3_F8	0.023508050996411595	0.02571486724217999	0.004168279689320174	0.024019594801614755	461.84630648610164	100834.2536935139
p22_B5	p22_A8	4.6406780958833706e-07	1.0	4.6406780958833706e-07	nan	2.0	nan
p22_B5	p5_C1	0.021499101448703685	0.0380442519016621	0.002627581932959266	0.02224631021583022	430.72655910671955	92208.17344089328
p22_B5	p26_B7	0.015772968746193192	0.09421807441595852	0.00101338482052083	0.017308016146691512	411.40063232148776	67550.29936767851
p22_B5	p25_C2	0.021215323983140418	0.06257759417640026	0.003693116779988831	0.02238360999858763	995.7910973433561	90411.10890265665
p22_B5	p4_A6	0.021245952458573247	0.0624673965669223	0.0036999744299817568	0.022413632370352984	995.8833353981589	90543.01666460185
p22_B5	p21_A8	0.02128795059534099	0.047943992841481334	0.0032529071447836505	0.02219535637553267	671.9890592534954	91050.21094074653
p22_B5	p25_B2	0.021396542462784662	0.06053419695089273	0.0037712947887247523	0.02253085582390888	983.665868705525	91204.23413129448
p22_B5	p13_C1	2.3203390479416853e-07	1.0	2.3203390479416853e-07	nan	1.0	nan
p22_B5	p23_B8	0.0233924981118241	0.030415724128651882	0.004588138943355232	0.023982006256567875	601.2997977711855	100190.70020222884
p22_B5	p26_D6	0.023600400490519674	0.023928811353713025	0.00415041388521745	0.024078341596889718	427.9261922104708	101266.17380778953
p22_B5	p8_B9	0.023449346418498673	0.025656619252483505	0.004048498678055659	0.023960870209813592	447.5584561906626	100593.74154380936
p22_B5	p4_D2	0.015399626193379376	0.10779151150789151	0.0008683530565392543	0.01715565103402712	403.3083700721987	65952.2916299278
p22_B5	p27_D6	0.02731456720455993	0.02972856781016033	0.006361078272929805	0.02795738179685677	814.8188417365708	116881.58115826342
p22_B5	p3_G9	0.021330412799918323	0.04456837072576941	0.0029241777876060897	0.02218829069773464	561.5479781255939	91343.95202187441
p22_B5	p12_E2	0.01588689739344713	0.09750309414719746	0.0010493837130352696	0.01748975354466359	440.868483363962	68012.03151663605
p22_B5	p13_D10	0.01570869535456521	0.09891583425806105	0.0012218462135931607	0.01729832754954	520.7612989267315	67162.33870107325
p22_B5	p1_G2	0.015478517721009393	0.10871554956550124	0.0009112148423286881	0.01725506079231266	426.84361248755386	66265.75638751245
p22_B5	p8_C7	0.023283210142666048	0.030195830938949696	0.004066035378594898	0.02388323241655154	529.0229029890893	99800.6770970109
p22_B5	p3_A3	0.021260338560670486	0.06265205932233427	0.003724828704152657	0.02243095921763424	1005.53685249651	90595.16314750351
p22_B5	p5_C3	2.3203390479416853e-07	1.0	2.3203390479416853e-07	nan	1.0	nan
p22_B5	p20_G9	0.021288182629245787	0.047944607358772276	0.003252912247308181	0.022195612115907176	671.9987265039824	91051.20127349603
p22_B5	p4_E5	5.359983200745293e-05	0.9783243851912801	2.7703313996076473e-05	0.0014999999999999998	116.78066370495192	114.21933629504811
p22_B5	p21_F1	0.023449346418498673	0.025656619252483505	0.004048498678055659	0.023960870209813592	447.5584561906626	100593.74154380936
p22_B5	p8_E4	0.016216617572159645	0.07903093644825807	0.0012399252433166533	0.01750159234316586	422.22988193946753	69451.07011806054
p22_B5	p22_D1	0.02159237907843094	0.03823629990534364	0.0026864279957897275	0.022344894847052255	442.5959138262332	92598.30408617377
p22_B5	p12_A11	0.021287718561436197	0.047942957748514085	0.003252873612939174	0.022195093699298278	671.9676243647568	91049.23237563526
p22_B5	p12_G7	0.02152276890699269	0.042353984652097276	0.002810341379292844	0.022351140742304	512.8728258462912	92227.62717415372
p22_B5	p25_A12	0.016334490795795083	0.07969117116494559	0.001357878807858238	0.017631076365829088	466.25935212460234	69914.74064787538
p22_B5	p26_E7	0.02339180201010972	0.030418634623093722	0.00458858813850654	0.023981332287657857	601.416211447682	100187.58378855234
p22_B5	p22_D4	0.023801805919881014	0.024111258663944105	0.0042113117152193045	0.024286702616015784	437.5156643741536	102123.38433562584
p22_B5	p25_C11	0.02166639789406028	0.040335017193365894	0.003423800901275842	0.02243362957168537	595.0412651447103	92763.1587348553
p22_B5	p21_E3	2.3203390479416853e-07	1.0	2.3203390479416853e-07	nan	1.0	nan
p22_B5	p24_B5	0.015568546876069532	0.10882129117660858	0.001119695681987712	0.017333992876544888	525.0131895293187	66560.98681047068
p22_B5	p21_F9	0.021288646697055373	0.047866935913209764	0.0032510194475660077	0.022194649500454515	670.5196838497685	91054.68031615023
p22_B5	p20_F10	0.021287486527531402	0.04794165434156904	0.0032528191724449096	0.022194826738104533	671.9381100093534	91048.26188999064
p22_B5	p23_A3	0.023424518790685696	0.02799959618514957	0.003879904756191663	0.02398815279156119	468.08979030830324	100466.1102096917
ref	p8_B3	0.0	1.0	0.0	nan	0.0	nan
ref	p7_G11	0.021219268559521918	0.06249457484825279	0.0040729549966016755	0.022361065903818766	1096.7515716211815	90328.04842837882
ref	p24_H2	0.024080246605634015	0.025205016168856984	0.0034165862958653653	0.024614787449161877	371.05279816010176	103386.9472018399
ref	p5_D5	0.02020087175138031	0.0747307611510659	0.003963544329842326	0.021512324931003714	1276.2608923126672	85765.33910768734
ref	p22_C1	0.02150675856756189	0.06415696464207873	0.00421079053702558	0.02269072214894328	1164.0289538248169	91497.17104617518
ref	p3_F8	0.020306679211966452	0.051306904682836954	0.003233800788446384	0.021229368155571107	714.9001914268188	86779.89980857317
ref	p22_A8	0.021215788050950004	0.06258226465823516	0.0036933251686757625	0.022384184362086466	995.9216112003863	90412.97838879962
ref	p5_C1	0.013702530213714828	0.20238170417975934	0.0005910707811545051	0.017029315827951388	515.4268943433464	58525.97310565666
ref	p26_B7	0.021014382621588668	0.04209659859475788	0.002361417684668435	0.02183315472237862	428.32769260101065	90114.47230739899
ref	p25_C2	0.0	1.0	0.0	nan	0.0	nan
ref	p4_A6	3.132457714721275e-05	0.9896101460428848	1.9159393461312113e-05	0.0014999999999999998	81.69627059919115	53.30372940080884
ref	p21_A8	0.013468408003777512	0.22729396267805416	0.0006097304187834272	0.017250355839656693	597.1481598965745	57433.95184010343
ref	p25_B2	0.00018910763240724736	0.9165419690117784	8.02170365746649e-05	0.0014999999999999998	316.7928028665866	498.2071971334134
ref	p13_C1	0.02121555601704521	0.06256027165398284	0.003693849788388945	0.022383463279273708	995.7130352723173	90412.1869647277
ref	p23_B8	0.020076965646220225	0.04944703341469943	0.003129342232521634	0.020957755030911088	666.7294496028179	85837.57055039718
ref	p26_D6	0.02021363361614399	0.07868105247598492	0.004063735874861301	0.021592160868038942	1377.6914704970125	85716.10852950298
ref	p8_B9	0.020203192090428253	0.04940027671806938	0.00294533512367795	0.0211000604879264	626.9319948469082	86424.66800515309
ref	p4_D2	0.02126289093362322	0.0664855697311895	0.004263249775696283	0.022472462945759643	1221.306050441336	90391.59394955866
ref	p27_D6	0.02475801764153778	0.03460679599457422	0.004894500918989816	0.025469243713381152	729.837447988796	105944.06255201122
ref	p3_G9	0.01477916753195977	0.1723905094376947	0.0007098812336369454	0.017709712866067602	527.2971020098695	63152.90289799012
ref	p12_E2	0.021405591785071634	0.03888176471541086	0.0031269061946749945	0.022144226451892433	523.8623138309564	91705.13768616904
ref	p13_D10	0.02140187924259493	0.05336795572709238	0.0036697323580192676	0.02240130910757341	843.8617360594324	91371.53826394057
ref	p1_G2	0.021430187378979816	0.0609584044226073	0.004138644041030788	0.022552210023879228	1087.046199229271	91249.45380077073
ref	p8_C7	0.019982295813064203	0.07282823993047291	0.003932428747080338	0.021242213772601864	1234.0052649038362	84862.59473509617
ref	p3_A3	4.872712000677539e-05	0.9935071774790605	4.203117479263982e-05	0.0014999999999999998	179.9280502975103	29.871949702489694
ref	p5_C3	0.02121555601704521	0.06256027165398284	0.003693849788388945	0.022383463279273708	995.7130352723173	90412.1869647277
ref	p20_G9	0.013468640037682306	0.2273464138061006	0.0006133337519767194	0.017250725601577418	600.815749821042	57431.28425017896
ref	p4_E5	0.021265443306575958	0.0622793981871867	0.00369899751666315	0.022430735216525065	992.6240264900763	90630.27597350994
ref	p21_F1	0.020203192090428253	0.04940027671806938	0.00294533512367795	0.0211000604879264	626.9319948469082	86424.66800515309
ref	p8_E4	0.021406055852881224	0.055424585761818725	0.003978202353574855	0.02242826867961105	950.0482492655956	91282.75175073442
ref	p22_D1	0.013796271911251672	0.2003687659689197	0.0006499239209835987	0.017090444132479614	561.1111274863973	58884.28887251361
ref	p12_A11	0.013468175969872717	0.22731100741788254	0.0006100915817609402	0.017250316309692773	597.5466765713616	57432.55332342864
ref	p12_G7	0.014456408370391081	0.18334808709742226	0.0006477512728885102	0.01755429395767956	511.730137055655	61769.86986294434
ref	p25_A12	0.021519752466230366	0.0551594283353004	0.004059481448776047	0.02253863190401109	964.820791373908	91757.6792086261
ref	p26_E7	0.020076269544505844	0.049505573837424	0.003131447277770618	0.02095801092069454	667.9678180699606	85833.33218193003
ref	p22_D4	0.02042176802874436	0.07687481347267455	0.004136086615415917	0.021777051974160723	1370.0298701939637	86619.57012980604
ref	p25_C11	0.014319740400467316	0.19145913138339837	0.000928484236054987	0.017489472199523345	765.9615246655205	60930.53847533448
ref	p21_E3	0.02121555601704521	0.0625799634203576	0.003693223208283959	0.022383897708714785	995.8574966986343	90412.04250330137
ref	p24_B5	0.02133737381706215	0.055725844204653444	0.003708011465951028	0.022377079034625096	890.3362600303128	91045.36373996969
ref	p21_F9	0.013469104105491894	0.22728578697808938	0.0006096447268559399	0.017251106023000767	597.0427600555074	57437.057239944486
ref	p20_F10	0.013467943935967924	0.2272606459535103	0.0006091967245231569	0.01724919465926181	596.5380255318753	57432.561974468124
